MovieID,Count,Rating
154.0,3010.0,3.8019933554817276
155.0,1276.0,3.4079153605015673
156.0,1663.0,3.5279615153337343
157.0,2596.0,2.7846687211093992
158.0,12625.0,2.932
159.0,2366.0,3.4169484361792053
160.0,14965.0,2.6047444036084197
161.0,23628.0,3.744201794481124
162.0,5995.0,4.009924937447873
163.0,14321.0,3.445394874659591
164.0,4435.0,3.46358511837655
165.0,33940.0,3.4890247495580438
166.0,650.0,2.787692307692308
167.0,79.0,3.1645569620253164
168.0,12084.0,3.084698775239987
169.0,3358.0,2.283650982727814
170.0,7875.0,3.1975873015873018
171.0,1427.0,3.6030133146461107
172.0,12706.0,2.7326066425310875
173.0,14993.0,2.5382845327819648
174.0,2124.0,2.455979284369115
175.0,4801.0,3.507602582795251
176.0,2363.0,3.854633939906898
177.0,2314.0,2.8859118409680207
178.0,500.0,3.388
179.0,1229.0,2.7506102522375917
180.0,8400.0,3.5872619047619048
181.0,2655.0,1.9290018832391713
182.0,697.0,3.091822094691535
183.0,614.0,3.3648208469055376
184.0,328.0,3.1036585365853657
185.0,24618.0,3.1104273295962304
186.0,11222.0,2.891730529317412
187.0,943.0,3.451219512195122
188.0,2498.0,3.342473979183347
189.0,336.0,3.0014880952380953
190.0,960.0,3.566145833333333
191.0,1664.0,2.676081730769231
192.0,81.0,3.0246913580246915
193.0,7464.0,2.2340568060021435
194.0,5937.0,3.84967155128853
195.0,3242.0,3.0894509561998764
196.0,13628.0,2.8502714998532435
197.0,110.0,3.0681818181818183
198.0,9143.0,3.4170950453899156
199.0,1516.0,3.783641160949868
200.0,339.0,2.836283185840708
201.0,365.0,3.0273972602739727
202.0,389.0,2.9832904884318765
203.0,5429.0,3.1474488856142937
204.0,8335.0,2.949130173965207
205.0,1355.0,3.5158671586715866
206.0,1038.0,3.4783236994219653
207.0,5414.0,3.371536756557074
208.0,27775.0,2.8520972097209722
209.0,745.0,2.835570469798658
210.0,482.0,2.8890041493775933
211.0,579.0,3.5958549222797926
212.0,447.0,2.5782997762863533
213.0,1872.0,4.038461538461538
214.0,942.0,4.04723991507431
215.0,5348.0,3.838911742707554
216.0,8547.0,3.2602082602082603
217.0,1014.0,2.730276134122288
218.0,4248.0,3.2934322033898304
219.0,633.0,3.6248025276461298
220.0,275.0,2.401818181818182
222.0,5968.0,3.5371983914209117
223.0,23695.0,3.8695505380882045
224.0,8581.0,3.4445868779862487
225.0,12662.0,3.2883035855315117
226.0,43.0,2.8372093023255816
227.0,4640.0,3.06875
228.0,475.0,2.6873684210526316
229.0,2428.0,3.562808896210873
230.0,7284.0,3.5911587040087865
231.0,32085.0,2.9524700015583605
232.0,6150.0,4.035609756097561
233.0,3478.0,3.523720529039678
234.0,3269.0,2.679718568369532
235.0,16419.0,3.6636518667397526
236.0,12215.0,3.3153499795333605
237.0,6422.0,3.22454064154469
238.0,834.0,3.1690647482014387
239.0,3178.0,3.0547514159848963
240.0,837.0,2.9097968936678615
241.0,562.0,3.0320284697508897
242.0,1076.0,3.386617100371747
243.0,439.0,2.530751708428246
244.0,285.0,2.380701754385965
245.0,255.0,2.976470588235294
246.0,10432.0,4.042896855828221
247.0,7681.0,3.840450462179404
248.0,3161.0,3.0256248022777603
249.0,4950.0,3.682121212121212
250.0,892.0,2.9854260089686098
251.0,388.0,3.0502577319587627
252.0,10074.0,3.2227020051618025
253.0,27568.0,3.4966446604759143
254.0,629.0,2.8934817170111287
255.0,1081.0,2.287696577243293
256.0,9890.0,2.7282103134479274
257.0,3811.0,3.412883757543952
258.0,1710.0,2.6467836257309942
259.0,1996.0,3.0756513026052104
260.0,54502.0,4.190671901948552
261.0,10367.0,3.628918684286679
262.0,4217.0,3.776025610623666
263.0,395.0,3.731645569620253
264.0,159.0,3.3459119496855347
265.0,11975.0,3.9272651356993737
266.0,16171.0,3.496258734772123
267.0,3792.0,2.878428270042194
268.0,728.0,3.3070054945054945
269.0,600.0,3.4775
270.0,1315.0,3.173764258555133
271.0,1257.0,3.3305489260143197
272.0,7871.0,3.751746919070004
273.0,7424.0,3.135035021551724
274.0,1181.0,2.871295512277731
275.0,1564.0,2.7247442455242967
276.0,5459.0,2.9862612200036636
277.0,9140.0,3.42335886214442
278.0,1157.0,3.0216076058772687
279.0,936.0,3.699786324786325
280.0,5104.0,3.725705329153605
281.0,3936.0,3.6704776422764227
282.0,11249.0,3.420970752955818
283.0,232.0,3.0797413793103448
284.0,36.0,2.888888888888889
285.0,86.0,2.3313953488372094
286.0,109.0,2.041284403669725
287.0,329.0,3.24468085106383
288.0,23610.0,3.230347310461669
289.0,3192.0,3.346021303258145
290.0,4042.0,3.995299356754082
291.0,656.0,2.276676829268293
292.0,26246.0,3.414367903680561
293.0,25804.0,4.050573554487676
294.0,851.0,3.1762632197414806
295.0,469.0,2.7974413646055436
296.0,67310.0,4.174231169217055
297.0,266.0,3.1146616541353382
298.0,244.0,3.5040983606557377
299.0,2626.0,3.728865194211729
300.0,20601.0,3.666690937333139
301.0,469.0,3.5277185501066097
302.0,1564.0,3.75
303.0,6945.0,3.0401727861771057
304.0,724.0,3.1988950276243093
305.0,3429.0,2.706036745406824
306.0,7252.0,4.089561500275786
307.0,6676.0,3.9931845416417016
308.0,5170.0,3.913249516441006
309.0,459.0,3.636165577342048
310.0,245.0,2.76734693877551
311.0,81.0,2.6604938271604937
312.0,1325.0,2.620377358490566
313.0,1173.0,3.02387041773231
314.0,4124.0,3.8490543161978663
315.0,11164.0,2.9020512361160873
316.0,31799.0,3.3542249756281644
317.0,16183.0,3.1460792189334486
318.0,63366.0,4.446990499637029
319.0,7180.0,3.7844707520891365
320.0,319.0,3.249216300940439
321.0,922.0,3.761930585683297
322.0,2986.0,3.6972538513060953
324.0,469.0,3.6865671641791047
325.0,1036.0,2.6462355212355213
326.0,1333.0,4.081020255063766
327.0,7159.0,2.8063276993993576
328.0,2427.0,3.15306963329213
329.0,26404.0,3.3296280866535373
330.0,1536.0,2.8082682291666665
331.0,559.0,3.2853309481216457
332.0,2085.0,2.7609112709832133
333.0,10962.0,3.3484765553731073
334.0,1638.0,3.8192918192918195
335.0,397.0,3.2632241813602016
336.0,295.0,2.8508474576271188
337.0,17881.0,3.75583021083832
338.0,4652.0,2.994733447979364
339.0,23214.0,3.500344619626088
340.0,1467.0,3.3752556237218814
341.0,400.0,3.59375
342.0,11690.0,3.5099657827202737
343.0,934.0,2.6461456102783725
344.0,38226.0,2.9823418615601947
345.0,10312.0,3.6495830100853373
346.0,1129.0,3.429140832595217
347.0,1542.0,3.4121271076523993
348.0,8038.0,3.700734013436178
349.0,29571.0,3.6603090866051198
350.0,15833.0,3.4674098402071625
351.0,3667.0,3.304745023179711
352.0,1343.0,3.2598659717051377
353.0,16524.0,3.513586298717018
354.0,1237.0,3.1576394502829426
355.0,9939.0,2.433494315323473
356.0,66172.0,4.029000181345584
357.0,27699.0,3.6511065381421712
358.0,2273.0,3.249450065992081
359.0,277.0,3.292418772563177
360.0,2101.0,2.733698238933841
361.0,4993.0,3.3380733026236733
362.0,7629.0,3.397168698387731
363.0,643.0,3.9937791601866253
364.0,38991.0,3.779090046420969
365.0,1825.0,3.176986301369863
366.0,2628.0,2.956240487062405
367.0,34384.0,3.1747178920428105
368.0,17062.0,3.410737310983472
369.0,1120.0,3.3151785714285715
370.0,14261.0,2.9555080288899798
371.0,4313.0,3.25863667980524
372.0,8010.0,3.252059925093633
373.0,3527.0,3.7819676779132405
374.0,4965.0,2.424773413897281
375.0,254.0,3.2716535433070866
376.0,11294.0,3.281609704267753
377.0,41562.0,3.4932029257494825
378.0,2342.0,3.1270281810418448
379.0,5470.0,2.723583180987203
380.0,43159.0,3.4911490071595725
381.0,4925.0,3.404263959390863
382.0,5419.0,3.0356154272005904
383.0,5025.0,3.195323383084577
384.0,771.0,2.976005188067445
385.0,128.0,3.5703125
386.0,357.0,2.819327731092437
387.0,701.0,2.6661911554921542
388.0,551.0,3.5544464609800364
389.0,201.0,3.487562189054726
390.0,814.0,3.4305896805896805
391.0,427.0,3.15807962529274
392.0,275.0,3.3127272727272725
393.0,2041.0,1.8672219500244978
394.0,132.0,3.3333333333333335
395.0,13.0,3.076923076923077
396.0,26.0,2.5
397.0,92.0,2.1847826086956523
398.0,51.0,3.3823529411764706
399.0,10.0,2.25
400.0,28.0,2.517857142857143
401.0,19.0,3.236842105263158
402.0,60.0,2.925
403.0,13.0,1.8461538461538463
404.0,81.0,3.2962962962962963
405.0,3554.0,2.450056274620146
406.0,66.0,3.0833333333333335
407.0,1800.0,3.145
408.0,652.0,3.2384969325153374
409.0,431.0,3.023201856148492
410.0,18618.0,2.9920775593511655
411.0,113.0,2.774336283185841
412.0,4521.0,3.568237115682371
413.0,6105.0,2.7982800982800984
414.0,865.0,2.623699421965318
415.0,3217.0,2.8197078023002797
416.0,1774.0,2.705467869222097
417.0,3301.0,3.516207209936383
418.0,685.0,2.705839416058394
419.0,4542.0,2.4929546455306033
420.0,14934.0,2.7498660774072587
421.0,1748.0,3.3083524027459954
422.0,1412.0,3.2411473087818696
423.0,2304.0,3.008029513888889
424.0,742.0,2.7142857142857144
425.0,882.0,3.479591836734694
426.0,3314.0,3.113458056729028
427.0,3407.0,2.5410918696800704
428.0,4919.0,3.8195771498272006
429.0,1483.0,2.360418071476736
430.0,252.0,2.3273809523809526
431.0,8946.0,3.695059244355019
432.0,12819.0,2.735470785552695
433.0,1242.0,2.9239130434782608
434.0,24940.0,3.0573376102646352
435.0,13911.0,2.5935590539860542
436.0,1239.0,2.6073446327683616
437.0,1835.0,2.616076294277929
438.0,1054.0,2.7120493358633775
439.0,53.0,2.5660377358490565
440.0,19297.0,3.603979893247655
441.0,8035.0,3.685252022401991
442.0,18307.0,3.0436171956082374
443.0,587.0,3.348381601362862
444.0,1299.0,2.4226327944572748
445.0,1893.0,2.8864236661384046
446.0,3752.0,3.8937899786780386
447.0,223.0,2.506726457399103
448.0,3013.0,3.5612346498506473
449.0,684.0,3.473684210526316
450.0,2967.0,3.3597910347152005
451.0,636.0,3.063679245283019
452.0,1204.0,3.560215946843854
453.0,931.0,3.1106337271750806
454.0,25689.0,3.4953871306785005
455.0,8453.0,2.623447296817698
456.0,931.0,3.8415682062298604
457.0,49581.0,3.9856900828946573
458.0,1054.0,3.161290322580645
459.0,1103.0,2.771078875793291
460.0,913.0,2.4342825848849947
461.0,904.0,3.3456858407079646
462.0,203.0,2.6157635467980294
463.0,410.0,2.8
464.0,3149.0,2.9231502064147348
465.0,723.0,3.267634854771784
466.0,13521.0,2.914503365135715
467.0,741.0,3.3832658569500675
468.0,7347.0,3.3182931808901595
469.0,1279.0,3.272869429241595
470.0,463.0,2.139308855291577
471.0,11268.0,3.6641817536386228
472.0,731.0,2.8891928864569083
473.0,1364.0,2.307184750733138
474.0,18836.0,3.7325069016776387
475.0,9083.0,3.925300011009578
476.0,229.0,3.01528384279476
477.0,4534.0,3.5492942214380236
478.0,277.0,2.427797833935018
479.0,1230.0,2.9207317073170733
480.0,59715.0,3.6647408523821485
481.0,5360.0,3.3337686567164178
482.0,2716.0,3.431701030927835
483.0,587.0,3.79045996592845
484.0,704.0,2.8004261363636362
485.0,13577.0,2.7787434632098402
486.0,602.0,2.6802325581395348
487.0,615.0,2.6195121951219513
488.0,532.0,3.4078947368421053
489.0,3032.0,2.7686345646437993
490.0,3210.0,3.3552959501557633
491.0,5457.0,3.4144218435037565
492.0,3116.0,3.652439024390244
493.0,3699.0,3.613544201135442
494.0,12190.0,3.3614438063986873
495.0,653.0,3.450229709035222
496.0,413.0,3.2893462469733654
497.0,14214.0,3.894188827916139
498.0,378.0,2.802910052910053
499.0,404.0,2.7636138613861387
500.0,34392.0,3.386267155152361
501.0,1897.0,3.8313125988402743
502.0,3642.0,2.2840472267984624
503.0,140.0,3.1
504.0,1136.0,2.971830985915493
505.0,1293.0,2.5378963650425366
506.0,1343.0,3.486224869694713
507.0,3233.0,3.510516548097742
508.0,19489.0,3.814998204115142
509.0,17068.0,3.689946097961097
510.0,879.0,2.7428896473265074
511.0,1665.0,3.1471471471471473
512.0,1239.0,2.9188861985472156
513.0,572.0,2.9361888111888113
514.0,4681.0,3.4597308267464215
515.0,10661.0,3.9050276709501923
516.0,3431.0,3.088166715243369
517.0,3450.0,3.133768115942029
518.0,1222.0,2.694353518821604
519.0,4812.0,2.19690357439734
520.0,14439.0,3.040168986771937
521.0,2185.0,3.3265446224256294
522.0,1264.0,3.5537974683544302
523.0,926.0,3.650107991360691
524.0,7630.0,3.5381389252948887
525.0,172.0,3.380813953488372
526.0,130.0,3.1807692307692306
527.0,50054.0,4.310175010988133
528.0,913.0,2.787513691128149
529.0,10952.0,3.8507578524470416
530.0,32.0,3.109375
531.0,7459.0,3.5390803056710016
532.0,5968.0,3.057138069705094
533.0,3865.0,2.933117723156533
534.0,4869.0,3.893407270486753
535.0,5576.0,3.77788737446198
536.0,742.0,3.2796495956873315
537.0,3431.0,3.16146895948703
538.0,5101.0,3.7104489315820426
539.0,28805.0,3.518416941503211
540.0,4943.0,2.7167711915840584
541.0,30526.0,4.133705693507174
542.0,3491.0,2.8643655113148094
543.0,12348.0,3.236354065435698
544.0,2168.0,2.9278136531365315
545.0,50.0,2.58
546.0,5554.0,2.0803925099027727
547.0,807.0,2.81908302354399
548.0,2843.0,2.913999296517763
549.0,1450.0,3.8913793103448278
550.0,3373.0,3.0819745034094277
551.0,20509.0,3.731849431956702
552.0,12901.0,3.2163010619331835
553.0,15157.0,3.6974995051791253
554.0,516.0,3.0697674418604652
555.0,15360.0,3.808365885416667
556.0,1219.0,3.975799835931091
558.0,1428.0,2.7626050420168067
559.0,47.0,2.893617021276596
560.0,39.0,3.0641025641025643
561.0,223.0,3.468609865470852
562.0,6197.0,3.7853800225915766
563.0,342.0,3.4283625730994154
564.0,328.0,2.3445121951219514
565.0,687.0,3.185589519650655
566.0,150.0,2.7933333333333334
567.0,360.0,3.3402777777777777
568.0,389.0,3.577120822622108
569.0,1673.0,2.9435146443514646
570.0,220.0,3.4727272727272727
571.0,203.0,3.6157635467980294
572.0,35.0,2.7142857142857144
573.0,205.0,3.4365853658536585
574.0,1390.0,3.308273381294964
575.0,2553.0,2.9939287113200157
576.0,25.0,2.48
577.0,616.0,2.830357142857143
579.0,38.0,2.973684210526316
580.0,569.0,3.0764499121265376
581.0,1883.0,3.990175252257037
582.0,131.0,3.377862595419847
583.0,251.0,3.50996015936255
584.0,27.0,3.037037037037037
585.0,9713.0,2.6621538144754453
586.0,28348.0,3.0866551432199802
587.0,29488.0,3.443858518719479
588.0,41842.0,3.6808708952726925
589.0,52244.0,3.9319539085828037
590.0,44208.0,3.7284654361201595
591.0,30.0,2.0166666666666666
592.0,46054.0,3.4023646154514267
593.0,63299.0,4.17705650958151
594.0,17766.0,3.6104919509174827
595.0,35138.0,3.673302407649838
596.0,12782.0,3.4996870599280236
597.0,33900.0,3.420427728613569
598.0,135.0,3.574074074074074
599.0,3174.0,4.004725897920605
600.0,305.0,3.0
601.0,113.0,3.398230088495575
602.0,340.0,4.010294117647059
603.0,601.0,2.968386023294509
604.0,6.0,1.9166666666666667
605.0,3396.0,3.2953474676089516
606.0,1514.0,2.5729854689564067
607.0,18.0,2.5833333333333335
608.0,43272.0,4.112359031244223
609.0,2430.0,3.0020576131687244
610.0,7845.0,3.3797323135755257
611.0,1767.0,2.512733446519525
612.0,1609.0,2.7169049098819142
613.0,2430.0,3.628395061728395
614.0,163.0,3.128834355828221
615.0,637.0,3.856357927786499
616.0,7892.0,3.3762671059300557
617.0,524.0,3.6020992366412212
618.0,360.0,2.765277777777778
619.0,714.0,2.596638655462185
620.0,35.0,3.414285714285714
621.0,330.0,3.6075757575757574
623.0,35.0,3.085714285714286
624.0,47.0,2.6702127659574466
625.0,25.0,3.26
626.0,631.0,2.8787638668779714
627.0,1833.0,3.547735951991271
628.0,11169.0,3.7585280687617515
629.0,24.0,3.1041666666666665
630.0,223.0,3.3340807174887894
631.0,2193.0,2.7273141814865483
632.0,342.0,3.91812865497076
633.0,336.0,3.3735119047619047
634.0,334.0,2.320359281437126
635.0,1100.0,3.6454545454545455
636.0,35.0,2.9
637.0,5791.0,2.8384562251769987
638.0,581.0,3.284853700516351
639.0,1147.0,2.922406277244987
640.0,3136.0,2.9705038265306123
641.0,80.0,2.4625
642.0,11.0,1.9545454545454546
643.0,23.0,2.217391304347826
644.0,14.0,2.142857142857143
645.0,302.0,3.6258278145695364
647.0,7893.0,3.549410870391486
648.0,37127.0,3.388598594015137
649.0,137.0,3.7372262773722627
650.0,1368.0,3.465643274853801
651.0,44.0,2.5454545454545454
652.0,76.0,3.0328947368421053
653.0,14192.0,3.216847519729425
654.0,17.0,2.7941176470588234
655.0,18.0,2.2222222222222223
656.0,1198.0,2.8923205342237064
657.0,36.0,2.513888888888889
658.0,49.0,3.0
659.0,433.0,3.6986143187066975
660.0,120.0,3.025
661.0,10228.0,3.314919827923348
662.0,2792.0,3.2480300859598854
663.0,3327.0,3.3614367297865946
664.0,322.0,3.051242236024845
665.0,1148.0,3.9647212543554007
666.0,164.0,3.4695121951219514
667.0,1061.0,2.538171536286522
668.0,761.0,4.139947437582129
670.0,765.0,4.124836601307189
671.0,6361.0,3.6769375884294924
672.0,27.0,2.4814814814814814
673.0,9917.0,2.7134213976000807
674.0,3286.0,2.969872185027389
675.0,28.0,2.142857142857143
676.0,28.0,2.5535714285714284
678.0,2677.0,4.093388121031005
679.0,97.0,3.3608247422680413
680.0,1108.0,3.5577617328519855
681.0,334.0,3.5808383233532934
682.0,64.0,3.1953125
683.0,35.0,2.6714285714285713
684.0,21.0,2.5476190476190474
685.0,536.0,3.5345149253731343
687.0,100.0,2.995
688.0,2963.0,2.5998987512656093
690.0,82.0,3.317073170731707
691.0,1172.0,3.0554607508532423
692.0,920.0,2.3445652173913043
693.0,27.0,2.962962962962963
694.0,2759.0,3.004349401957231
695.0,848.0,3.1845518867924527
696.0,117.0,3.175213675213675
697.0,1142.0,2.785464098073555
698.0,148.0,2.7871621621621623
699.0,17.0,2.2058823529411766
700.0,1245.0,3.2590361445783134
701.0,97.0,3.170103092783505
702.0,371.0,3.7547169811320753
703.0,357.0,2.8739495798319328
704.0,1784.0,2.82987668161435
705.0,430.0,3.5081395348837208
706.0,251.0,3.135458167330677
707.0,4627.0,3.0714285714285716
708.0,15263.0,3.4050317761907882
709.0,2597.0,3.28552175587216
710.0,1249.0,2.741393114491593
711.0,2120.0,2.654009433962264
712.0,181.0,3.5082872928176796
713.0,135.0,3.462962962962963
714.0,3307.0,3.9047475052918053
715.0,614.0,3.5627035830618894
716.0,301.0,2.953488372093023
717.0,90.0,3.2222222222222223
718.0,903.0,3.4335548172757475
719.0,7664.0,2.969206680584551
720.0,8171.0,4.109472524782769
721.0,18.0,3.0
722.0,353.0,3.6161473087818696
723.0,33.0,3.0606060606060606
724.0,8538.0,3.069688451628016
725.0,1563.0,2.8055022392834292
726.0,536.0,3.1417910447761193
727.0,25.0,3.18
728.0,3545.0,3.816361071932299
729.0,103.0,3.4029126213592233
730.0,70.0,3.057142857142857
731.0,854.0,2.9262295081967213
732.0,234.0,2.8055555555555554
733.0,31353.0,3.679536248524862
734.0,59.0,2.5847457627118646
735.0,1122.0,3.5062388591800357
736.0,32446.0,3.196249152437897
737.0,4519.0,2.1223722062403185
738.0,24.0,3.125
739.0,12.0,2.0416666666666665
741.0,7072.0,3.9446408371040724
742.0,1859.0,2.735341581495428
743.0,6112.0,2.738138089005236
744.0,37.0,2.972972972972973
745.0,12073.0,4.167315497390872
746.0,312.0,3.7756410256410255
747.0,1084.0,2.3325645756457565
748.0,5279.0,3.170960409168403
749.0,42.0,2.7142857142857144
750.0,23220.0,4.247286821705426
751.0,156.0,3.5224358974358974
752.0,41.0,2.8292682926829267
753.0,520.0,3.294230769230769
754.0,361.0,2.919667590027701
755.0,152.0,3.3782894736842106
756.0,113.0,3.1814159292035398
757.0,216.0,3.6550925925925926
758.0,25.0,2.96
759.0,376.0,3.859042553191489
760.0,895.0,3.6625698324022347
761.0,3711.0,2.8226893020749126
762.0,9526.0,2.4097207642242284
763.0,55.0,3.0272727272727273
764.0,579.0,3.3678756476683938
765.0,4812.0,3.0472776392352454
766.0,1801.0,3.453081621321488
767.0,304.0,3.5427631578947367
768.0,34.0,3.0
769.0,137.0,3.5693430656934306
770.0,27.0,2.5555555555555554
771.0,155.0,3.361290322580645
772.0,34.0,2.8970588235294117
773.0,36.0,3.2916666666666665
774.0,35.0,2.6714285714285713
775.0,138.0,2.9057971014492754
776.0,47.0,2.893617021276596
777.0,29.0,2.8448275862068964
778.0,23589.0,4.0112340497689605
779.0,520.0,2.8471153846153845
780.0,47048.0,3.370961571161367
781.0,1988.0,3.425301810865191
782.0,2748.0,2.8773653566229984
783.0,10389.0,3.2548368466647415
784.0,14379.0,2.7027609708602824
785.0,10746.0,3.285222408337986
786.0,16135.0,3.148218159281066
787.0,89.0,3.758426966292135
788.0,18799.0,2.8827065269429224
789.0,47.0,3.0319148936170213
790.0,105.0,3.5095238095238095
791.0,113.0,3.6150442477876106
792.0,48.0,2.9791666666666665
793.0,118.0,3.2288135593220337
794.0,102.0,3.3676470588235294
795.0,106.0,3.202830188679245
796.0,42.0,2.9404761904761907
797.0,114.0,3.3640350877192984
798.0,3056.0,2.8239528795811517
799.0,6151.0,3.3724597626402213
800.0,7196.0,4.074902723735408
801.0,1630.0,3.0180981595092025
802.0,12539.0,3.4905096100167476
803.0,587.0,3.5715502555366268
804.0,2236.0,3.084078711985689
805.0,11684.0,3.702798699075659
806.0,563.0,3.1598579040852575
807.0,208.0,3.2548076923076925
808.0,820.0,3.225
809.0,1387.0,2.873467916366258
810.0,1882.0,1.827577045696068
812.0,35.0,2.414285714285714
813.0,453.0,2.760485651214128
814.0,11.0,3.1363636363636362
815.0,28.0,2.017857142857143
816.0,73.0,3.2054794520547945
818.0,2847.0,2.625922023182297
819.0,57.0,3.43859649122807
820.0,60.0,2.783333333333333
821.0,47.0,2.9893617021276597
822.0,35.0,3.2
823.0,96.0,3.3125
824.0,401.0,3.8129675810473818
825.0,21.0,2.6666666666666665
826.0,24.0,2.25
827.0,160.0,3.134375
828.0,1498.0,3.1688918558077437
829.0,1821.0,2.6765513454146075
830.0,6585.0,3.0903568716780563
831.0,221.0,3.5316742081447963
832.0,14347.0,3.4579354568899423
833.0,1427.0,2.725998598458304
834.0,203.0,2.645320197044335
835.0,947.0,3.1768743400211195
836.0,4860.0,2.907716049382716
837.0,5294.0,3.430676237249717
838.0,7938.0,3.7961073318216174
